tape_id,episode_id,algorithm,event_count,event_success_count,event_success_rate,legal_coverage_rate,weighted_uncovered,recovery_delay,recovery_delay_observed_count,cumulative_uncovered_time,normalized_distance,load_gap,switch_count,repair_count,temporary_infeasible_count,temporary_infeasible_rate,final_infeasible_count,final_infeasible_rate,episode_return,fixed_j,avg_reward,decision_count,inference_latency_ms,event_to_action_latency_ms,communication_trigger_count,communication_bytes,communication_opportunities,communication_suppressed,communication_suppression_rate,pre_mask_invalid_probability,mask_rate,gate_mean,gate_variance,value_error,value_squared_error,cumulative_weighted_vacancy,scenario,family,training_seed,checkpoint,checkpoint_sha256
atomic_triple_shock-C01,PPO-MLP seed=1101/atomic_triple_shock-C01,PPO-MLP seed=1101,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,1.322657142857143,0.0,4,2321,7,3,0.42857142857142855,0.8009483133043561,0.7394957983193277,,,14.594856428428516,238.85746484946574,8.009999999999998,atomic_triple_shock,PPO-MLP,1101,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_1101/models/ppo_mlp_seed1101_step50000.pt,cc0d3d77d0d93ef7ae910b84795405d0bb50811317eb5f310c031d709d30b4e5
atomic_triple_shock-C01,GPPO-Adaptive seed=1101/atomic_triple_shock-C01,GPPO-Adaptive seed=1101,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,8.964785714285714,0.0,4,2321,7,3,0.42857142857142855,0.9376635040555682,0.7394957983193277,0.5651750646176792,0.008425402870004711,15.376405882163867,252.9007469058553,8.009999999999998,atomic_triple_shock,GPPO-Adaptive,1101,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_1101/models/gppo_adaptive_seed1101_step50000.pt,2f378fc0d7bf6c23dc97402a9f8d0c1e20a5aa7f4a698e32a7ede0d494980b88
atomic_triple_shock-C01,PPO-MLP seed=2202/atomic_triple_shock-C01,PPO-MLP seed=2202,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,1.0559857142857143,0.0,4,2321,7,3,0.42857142857142855,0.7936132039342608,0.7394957983193277,,,14.7425605528792,240.7966084300464,8.009999999999998,atomic_triple_shock,PPO-MLP,2202,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_2202/models/ppo_mlp_seed2202_step50000.pt,c88d41a7f2ca7b0173303035d441bb1e3a0bdb09cf4776f9fa43dac1d64d4cf0
atomic_triple_shock-C01,GPPO-Adaptive seed=2202/atomic_triple_shock-C01,GPPO-Adaptive seed=2202,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,13.276271428571432,0.0,4,2321,7,3,0.42857142857142855,0.8179653031485421,0.7394957983193277,0.5147732357893671,0.01318899297997558,14.576345201229506,227.73666035998028,8.009999999999998,atomic_triple_shock,GPPO-Adaptive,2202,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_2202/models/gppo_adaptive_seed2202_step50000.pt,3350ddee817e440d673517141a3c5d42bcaaf8419c90730933e91e8514f3a33f
atomic_triple_shock-C01,PPO-MLP seed=3303/atomic_triple_shock-C01,PPO-MLP seed=3303,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,1.4965142857142855,0.0,4,2321,7,3,0.42857142857142855,0.7894216520445687,0.7394957983193277,,,14.517154996064189,234.2160274000093,8.009999999999998,atomic_triple_shock,PPO-MLP,3303,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_3303/models/ppo_mlp_seed3303_step50000.pt,5fe8988e4980eccdff55ccc5d3cbb099ffd2dafa0ff1798b0ef41994113216e3
atomic_triple_shock-C01,GPPO-Adaptive seed=3303/atomic_triple_shock-C01,GPPO-Adaptive seed=3303,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,13.436871428571427,0.0,4,2321,7,3,0.42857142857142855,0.7173737585544586,0.7394957983193277,0.5105057195538566,0.00496523620892053,14.3718147577655,224.6207511506963,8.009999999999998,atomic_triple_shock,GPPO-Adaptive,3303,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_3303/models/gppo_adaptive_seed3303_step50000.pt,595253bce8e56358e077b57e3ae9d56c7babaeb6e5a3539be3663c8bf7b0a3c0
atomic_triple_shock-C01,Nearest Legal/atomic_triple_shock-C01,Nearest Legal,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.08347788389007851,1.125,7,0,0,0.0,0,0.0,17.882148869802243,128.28068823085695,2.554592695686035,7,0.09315714285714286,0.0,4,2321,7,3,0.42857142857142855,,0.7394957983193277,,,,,8.009999999999998,atomic_triple_shock,Nearest Legal,,,
atomic_triple_shock-C01,Min Load/atomic_triple_shock-C01,Min Load,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,0.08881428571428572,0.0,4,2321,7,3,0.42857142857142855,,0.7394957983193277,,,,,8.009999999999998,atomic_triple_shock,Min Load,,,
atomic_triple_shock-C01,Greedy Cost/atomic_triple_shock-C01,Greedy Cost,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,5.526514285714286,0.0,4,2321,7,3,0.42857142857142855,,0.7394957983193277,,,,,8.009999999999998,atomic_triple_shock,Greedy Cost,,,
atomic_triple_shock-C01,Current-Pending Exact Planner/atomic_triple_shock-C01,Current-Pending Exact Planner,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,7.050128571428572,0.0,4,2321,7,3,0.42857142857142855,,0.7394957983193277,,,,,8.009999999999998,atomic_triple_shock,Current-Pending Exact Planner,,,
atomic_triple_shock-C02,PPO-MLP seed=1101/atomic_triple_shock-C02,PPO-MLP seed=1101,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,1.444,0.0,4,2327,6,2,0.3333333333333333,0.8785782158374786,0.8137254901960783,,,14.720915873864241,237.18006894278324,3.0029999999999997,atomic_triple_shock,PPO-MLP,1101,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_1101/models/ppo_mlp_seed1101_step50000.pt,cc0d3d77d0d93ef7ae910b84795405d0bb50811317eb5f310c031d709d30b4e5
